2024-09-19 02:17:51,557 - INFO - Accessing Year: /Users/gershondouek/Downloads/assesment_gui/Transactions/Transacciones/2024
2024-09-19 02:17:53,219 - INFO -       Available columns in DataTrans_4.csv: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:53,219 - INFO -       Columns to be used from DataTrans_4.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:53,221 - INFO -       Successfully read: DataTrans_4.csv
2024-09-19 02:17:53,221 - INFO -       Processing file: DataTrans_0.csv
2024-09-19 02:17:53,229 - INFO -       Available columns in DataTrans_0.csv: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:53,229 - INFO -       Columns to be used from DataTrans_0.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:53,231 - INFO -       Successfully read: DataTrans_0.csv
2024-09-19 02:17:53,232 - INFO -     Accessing Day: 02-09-24
2024-09-19 02:17:53,232 - INFO -       Processing file: DataTrans_3.xlsx
2024-09-19 02:17:53,246 - INFO -       Available columns in DataTrans_3.xlsx: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:53,246 - INFO -       Columns to be used from DataTrans_3.xlsx: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:53,273 - INFO -       Successfully read: DataTrans_3.xlsx
2024-09-19 02:17:53,274 - INFO -       Processing file: DataTrans_2.xlsx
2024-09-19 02:17:53,288 - INFO -       Available columns in DataTrans_2.xlsx: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:53,288 - INFO -       Columns to be used from DataTrans_2.xlsx: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:53,309 - INFO -       Successfully read: DataTrans_2.xlsx
2024-09-19 02:17:53,309 - INFO -       Processing file: DataTrans_4.csv
2024-09-19 02:17:53,312 - INFO -       Available columns in DataTrans_4.csv: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:53,312 - INFO -       Columns to be used from DataTrans_4.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:53,314 - INFO -       Successfully read: DataTrans_4.csv
2024-09-19 02:17:53,314 - INFO -       Processing file: DataTrans_1.csv
2024-09-19 02:17:53,317 - INFO -       Available columns in DataTrans_1.csv: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:53,317 - INFO -       Columns to be used from DataTrans_1.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:53,319 - INFO -       Successfully read: DataTrans_1.csv
2024-09-19 02:17:53,319 - INFO -       Processing file: DataTrans_0.xlsx
2024-09-19 02:17:53,337 - INFO -       Available columns in DataTrans_0.xlsx: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:53,337 - INFO -       Columns to be used from DataTrans_0.xlsx: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:53,386 - INFO -       Successfully read: DataTrans_0.xlsx
2024-09-19 02:17:53,386 - INFO -     Accessing Day: 21-09-24
2024-09-19 02:17:53,386 - INFO -       Processing file: DataTrans_3.xlsx
2024-09-19 02:17:53,402 - INFO -       Available columns in DataTrans_3.xlsx: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:53,402 - INFO -       Columns to be used from DataTrans_3.xlsx: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:53,448 - INFO -       Successfully read: DataTrans_3.xlsx
2024-09-19 02:17:53,448 - INFO -       Processing file: DataTrans_2.xlsx
2024-09-19 02:17:53,480 - INFO -       Available columns in DataTrans_2.xlsx: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:53,481 - INFO -       Columns to be used from DataTrans_2.xlsx: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:53,503 - INFO -       Successfully read: DataTrans_2.xlsx
2024-09-19 02:17:53,503 - INFO -       Processing file: DataTrans_1.xlsx
2024-09-19 02:17:53,519 - INFO -       Available columns in DataTrans_1.xlsx: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:53,520 - INFO -       Columns to be used from DataTrans_1.xlsx: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:53,553 - INFO -       Successfully read: DataTrans_1.xlsx
2024-09-19 02:17:53,553 - INFO -       Processing file: DataTrans_1.csv
2024-09-19 02:17:53,557 - INFO -       Available columns in DataTrans_1.csv: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:53,557 - INFO -       Columns to be used from DataTrans_1.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:53,560 - INFO -       Successfully read: DataTrans_1.csv
2024-09-19 02:17:53,560 - INFO -       Processing file: DataTrans_2.csv
2024-09-19 02:17:53,563 - INFO -       Available columns in DataTrans_2.csv: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:53,563 - INFO -       Columns to be used from DataTrans_2.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:53,567 - INFO -       Successfully read: DataTrans_2.csv
2024-09-19 02:17:53,567 - INFO -       Processing file: DataTrans_0.xlsx
2024-09-19 02:17:53,582 - INFO -       Available columns in DataTrans_0.xlsx: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:53,582 - INFO -       Columns to be used from DataTrans_0.xlsx: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:53,622 - INFO -       Successfully read: DataTrans_0.xlsx
